Time,Cache Disk/mb,Cache Memory/kb,Hit/miss,Response Time/ns,Ingestion Rate/s,File_name,Data_time/s,Disk Usage/MB,CPU Utilization,Squid Memory/KB,Total Time/s
14:39:02,17,332,MISS,133736487,5,2021022111:48:01.html,1,221,0.63,660272,1
14:39:23,17,536,MISS,130594997,5,2021022111:52:18.html,22,221,0.59,661328,22
14:39:44,17,744,HIT,115846540,5,2021022111:56:33.html,43,221,0.56,662384,43
14:40:04,17,788,HIT,114257962,3,2021022111:47:56.html,63,222,0.51,663440,63
14:40:22,17,788,HIT,119286091,2,2021022111:49:43.html,81,222,0.47,663440,81
14:40:40,17,788,HIT,130627783,2,2021022111:51:28.html,99,222,0.43,663440,99
14:40:59,17,788,HIT,129797208,3,2021022111:53:18.html,118,222,0.4,663440,118
14:41:19,17,788,HIT,117397964,2,2021022111:55:18.html,138,222,0.38,663440,138
14:41:37,17,788,HIT,127750223,3,2021022111:57:03.html,156,222,0.35,663440,156
14:41:57,17,800,HIT,110980262,2,2021021819:33:55.html,176,222,0.34,663440,176
14:42:31,17,992,MISS,230268755,2,2021021819:37:01.html,210,222,0.31,664496,210
14:43:18,17,1200,HIT,103007899,2,2021021819:41:11.html,257,222,0.3,665536,257
14:44:04,17,1384,MISS,253208453,2,2021021819:45:06.html,303,222,0.28,666592,303
14:44:51,17,1584,MISS,316300837,2,2021021819:49:06.html,350,222,0.27,668704,350
14:45:43,17,1816,MISS,287327522,2,2021021819:53:26.html,402,222,0.26,669760,402
14:46:45,17,2084,HIT,103538176,2,2021021819:58:27.html,464,222,0.25,671872,464
14:50:07,17,2584,HIT,97471376,2,2021021820:09:37.html,666,222,0.29,673984,666
14:51:08,17,2832,MISS,355112773,2,2021021820:14:28.html,727,222,0.28,676096,727
14:52:19,17,3080,HIT,114035209,2,2021021820:19:53.html,798,222,0.27,677152,798
14:53:21,17,3324,HIT,97299691,2,2021021820:24:54.html,860,222,0.27,679264,860
14:54:19,17,3512,MISS,313358080,2,2021021820:29:24.html,918,222,0.26,680320,918
14:55:30,17,4000,HIT,118132269,2,2021021820:35:41.html,989,222,0.26,683488,989
14:57:43,18,4432,HIT,113017001,2,2021021820:47:47.html,1122,223,0.25,685600,1122
14:58:38,18,4660,MISS,134050062,3,2021021820:53:02.html,1177,223,0.25,687696,1177
14:59:31,18,4980,MISS,197002727,3,2021021901:58:08.html,1230,223,0.25,689808,1230
15:01:14,18,5472,HIT,106187304,2,2021021902:07:18.html,1333,223,0.24,692608,1333
15:02:37,18,5620,HIT,143587811,2,2021021902:14:33.html,1416,223,0.24,693664,1416
15:03:03,18,5744,MISS,247044740,3,2021021902:17:03.html,1442,223,0.24,694720,1442
15:03:28,18,5856,HIT,113828105,3,2021021902:19:24.html,1467,223,0.24,694720,1467
15:03:53,18,5968,HIT,114048321,3,2021021902:21:49.html,1492,223,0.24,695776,1492
15:04:17,18,6072,HIT,219043897,2,2021021902:24:09.html,1516,223,0.24,695776,1516
15:04:39,18,6176,HIT,106043228,3,2021021902:26:14.html,1538,223,0.24,696832,1538
15:05:02,18,6288,HIT,133084951,2,2021021902:28:29.html,1561,223,0.24,697888,1561
15:05:25,18,6392,HIT,116352505,2,2021021902:30:44.html,1584,223,0.24,697888,1584
15:05:48,18,6500,MISS,132323106,3,2021021902:32:54.html,1607,223,0.24,699136,1607
15:06:11,18,6604,MISS,121621699,2,2021021902:35:09.html,1630,223,0.24,699136,1630
15:06:35,18,6716,MISS,117012832,2,2021021902:37:29.html,1654,223,0.24,700176,1654
15:06:59,18,6836,HIT,110698975,3,2021021902:39:45.html,1678,224,0.23,701232,1678
15:07:24,18,6948,MISS,122931669,2,2021021902:42:15.html,1703,224,0.23,701232,1703
15:07:50,18,7068,HIT,112958685,3,2021021902:44:40.html,1729,224,0.23,702288,1729
15:08:15,18,7184,MISS,123416293,2,2021021902:47:10.html,1754,224,0.23,703344,1754
15:08:40,18,7300,HIT,127923913,3,2021021902:49:30.html,1779,224,0.23,704400,1779
15:09:06,18,7420,MISS,122615887,2,2021021902:52:05.html,1805,224,0.23,704400,1805
15:09:30,18,7532,MISS,114645386,2,2021021902:54:25.html,1829,224,0.23,705456,1829
15:09:53,18,7640,MISS,116544489,2,2021021902:56:40.html,1852,224,0.23,706512,1852
15:10:16,19,7748,MISS,128116466,3,2021021902:58:55.html,1875,224,0.23,706512,1875
15:10:41,19,7864,HIT,107728116,2,2021021903:01:21.html,1900,224,0.23,707568,1900
15:11:05,19,7980,HIT,116550208,2,2021021903:03:41.html,1924,224,0.23,708624,1924
15:11:34,19,8092,MISS,122123146,2,2021021903:06:06.html,1953,224,0.23,708624,1953
15:11:58,19,8112,MISS,138921244,3,2021021903:08:26.html,1977,224,0.23,708624,1977
15:12:25,19,8108,HIT,105295828,2,2021021903:11:01.html,2004,224,0.23,708624,2004
15:12:50,19,8108,MISS,125509736,2,2021021903:13:31.html,2029,224,0.23,708624,2029
15:13:16,19,8108,MISS,109195619,3,2021021903:16:01.html,2055,224,0.23,709680,2055
15:13:43,19,8108,MISS,127258643,2,2021021903:18:41.html,2082,224,0.23,709680,2082
15:14:11,19,8108,MISS,129437779,3,2021021812:09:33.html,2110,224,0.22,709680,2110
15:14:39,19,8108,MISS,131540640,2,2021021812:12:18.html,2138,224,0.22,709680,2138
15:15:03,19,8108,MISS,183356190,2,2021021812:14:38.html,2162,224,0.22,709680,2162
15:15:28,19,8112,MISS,124957533,3,2021021812:17:04.html,2187,224,0.22,709680,2187
15:15:52,19,8112,HIT,123922578,2,2021021812:19:24.html,2211,224,0.22,709680,2211
15:16:16,19,8108,HIT,114743482,2,2021021812:21:44.html,2235,224,0.22,709680,2235
15:16:40,19,8108,HIT,104011654,3,2021021812:24:04.html,2259,224,0.22,709680,2259
15:17:05,19,8108,MISS,120367844,3,2021021812:26:34.html,2284,224,0.22,709680,2284
15:17:30,19,8108,HIT,116159285,2,2021021812:29:00.html,2309,224,0.22,709680,2309
15:17:55,19,8108,MISS,129574541,2,2021021812:31:30.html,2334,225,0.22,709680,2334
15:18:19,19,8112,MISS,121396964,3,2021021812:33:50.html,2358,225,0.22,709680,2358
15:18:43,19,8108,HIT,103635444,2,2021021812:36:10.html,2382,225,0.22,709680,2382
15:19:07,19,8108,HIT,117353892,3,2021021812:38:31.html,2406,225,0.22,709680,2406
15:19:31,19,8108,MISS,171028773,2,2021021812:40:56.html,2430,225,0.22,709680,2430
15:19:54,19,8112,MISS,115262157,2,2021021812:43:11.html,2453,225,0.22,709680,2453
15:20:18,19,8108,HIT,102150303,2,2021021812:45:31.html,2477,225,0.22,709680,2477
15:20:42,19,8108,HIT,109198896,3,2021021812:47:51.html,2501,225,0.22,709680,2501
15:21:08,19,8108,HIT,108848383,3,2021021812:50:21.html,2527,225,0.22,709680,2527
15:21:32,19,8112,MISS,116295061,3,2021021812:52:47.html,2551,225,0.22,709680,2551
15:21:59,19,8108,MISS,154027871,2,2021021812:55:22.html,2578,225,0.22,709680,2578
15:22:27,19,8108,HIT,120762354,2,2021021812:57:57.html,2606,225,0.22,709680,2606
15:22:54,19,8112,MISS,136967492,3,2021021813:00:32.html,2633,225,0.22,709680,2633
15:23:20,19,8108,HIT,117117876,2,2021021813:03:02.html,2659,225,0.22,709680,2659
15:23:46,20,8108,HIT,133936554,3,2021021813:05:32.html,2685,225,0.22,709680,2685
15:24:14,20,8108,MISS,150418728,2,2021021813:08:13.html,2713,225,0.22,709680,2713
15:24:40,20,8108,HIT,139530452,3,2021021813:10:38.html,2739,225,0.22,709680,2739
15:25:12,20,8108,MISS,163041128,2,2021021813:13:38.html,2771,225,0.22,709680,2771
15:25:43,20,8108,HIT,120817369,2,2021021813:16:28.html,2802,225,0.22,709680,2802
15:26:11,20,8112,HIT,121134923,2,2021021813:19:09.html,2830,225,0.22,709680,2830
15:26:40,20,8108,MISS,127453036,3,2021021813:21:54.html,2859,225,0.22,709680,2859
15:27:14,20,8108,MISS,178721903,2,2021021813:24:59.html,2893,225,0.22,709680,2893
15:27:44,20,8108,MISS,130708037,3,2021021813:27:44.html,2923,225,0.22,710736,2923
15:28:14,20,8112,HIT,132135710,2,2021021813:30:34.html,2953,225,0.22,710736,2953
15:28:44,20,8108,MISS,146403653,2,2021022108:13:09.html,2983,225,0.22,710736,2983
15:29:14,20,8108,MISS,157817514,2,2021022108:16:00.html,3013,226,0.22,710736,3013
15:30:04,20,8108,HIT,152725481,2,2021022108:20:00.html,3063,226,0.22,710736,3063
15:30:43,20,8108,MISS,232317928,2,2021022108:23:25.html,3102,226,0.22,710736,3102
15:31:17,20,8108,MISS,148529086,2,2021022108:26:30.html,3136,226,0.22,710736,3136
15:31:46,20,8108,MISS,114562291,3,2021022108:29:15.html,3165,226,0.22,710736,3165
15:32:17,20,8108,HIT,145644526,2,2021022108:32:10.html,3196,226,0.22,710736,3196
15:32:51,20,8108,MISS,142800024,3,2021022108:35:15.html,3230,226,0.22,710736,3230
15:35:08,20,8108,HIT,158666581,2,2021022108:40:16.html,3367,226,0.22,710736,3367
15:35:42,20,8108,MISS,134619934,3,2021022108:43:26.html,3401,226,0.22,710736,3401
15:36:20,20,8108,MISS,149738763,2,2021022108:46:46.html,3439,226,0.22,710736,3439
15:36:55,20,8112,MISS,148059773,2,2021022108:50:02.html,3474,226,0.22,710736,3474
15:37:30,20,8108,HIT,127517143,2,2021022108:53:17.html,3509,226,0.22,710736,3509
15:38:01,20,8108,MISS,145186243,2,2021022108:56:12.html,3540,226,0.22,710736,3540
15:38:31,20,8108,MISS,125111132,2,2021022108:59:02.html,3570,226,0.22,710736,3570
15:39:01,20,8108,MISS,149389743,2,2021022109:01:52.html,3600,226,0.22,710736,3600
15:39:32,21,8112,MISS,122307466,2,2021022109:04:47.html,3631,226,0.22,710736,3631
15:40:01,21,8112,HIT,122943827,2,2021022109:07:33.html,3660,226,0.22,710736,3660
15:40:31,21,8108,HIT,127767022,2,2021022109:10:23.html,3690,226,0.22,710736,3690
15:41:03,21,8108,MISS,183707977,2,2021022109:13:23.html,3722,226,0.22,710736,3722
15:41:33,21,8108,MISS,158651567,2,2021022109:16:13.html,3752,226,0.22,710736,3752
15:42:05,21,8108,MISS,118062655,2,2021022109:19:13.html,3784,227,0.22,710736,3784
15:42:34,21,8108,HIT,112109169,2,2021022109:21:58.html,3813,227,0.22,710736,3813
15:43:12,21,8108,HIT,180061293,2,2021022109:25:13.html,3851,227,0.22,710736,3851
15:43:46,21,8108,HIT,113922339,2,2021022109:28:19.html,3885,227,0.22,710736,3885
15:44:15,21,8108,MISS,115194617,2,2021022109:31:09.html,3914,227,0.22,710736,3914
15:44:47,21,8108,MISS,256453919,2,2021022109:34:09.html,3946,227,0.22,710736,3946
15:45:17,21,8108,MISS,132925714,3,2021021723:00:10.html,3976,227,0.22,710736,3976
15:45:56,21,8112,MISS,124223892,2,2021021723:03:30.html,4015,227,0.22,710736,4015
15:46:25,21,8108,HIT,112148290,3,2021021723:06:15.html,4044,227,0.22,710736,4044
15:46:53,21,8108,HIT,108095103,2,2021021723:09:00.html,4072,227,0.22,710736,4072
15:47:23,21,8108,HIT,147283196,2,2021021723:11:55.html,4102,227,0.22,710736,4102
15:47:52,21,8108,MISS,196614937,2,2021021723:14:45.html,4131,227,0.22,710736,4131
15:48:24,21,8108,MISS,163065583,2,2021021723:17:46.html,4163,227,0.22,710736,4163
15:48:58,21,8108,HIT,144185768,2,2021021723:20:51.html,4197,227,0.22,711792,4197
15:49:31,21,8112,HIT,127135875,2,2021021723:23:56.html,4230,227,0.22,711792,4230
15:50:03,21,8108,HIT,124366237,2,2021021723:26:56.html,4262,227,0.22,711792,4262
15:50:35,21,8108,MISS,147154505,2,2021021723:30:01.html,4294,227,0.22,711792,4294
15:51:08,21,8108,MISS,143804759,2,2021021723:33:06.html,4327,227,0.22,711792,4327
15:51:38,21,8108,HIT,119531615,2,2021021723:35:56.html,4357,227,0.22,711792,4357
15:52:08,21,8108,MISS,129122489,3,2021021723:38:52.html,4387,227,0.22,711792,4387
15:52:40,21,8108,MISS,169640069,2,2021021723:41:57.html,4419,227,0.22,711792,4419
15:53:09,21,8108,HIT,117382758,2,2021021723:44:42.html,4448,228,0.22,711792,4448
15:53:40,22,8108,MISS,129242523,3,2021021723:47:42.html,4479,228,0.22,711792,4479
15:54:09,22,8108,MISS,124557992,2,2021021723:50:32.html,4508,228,0.22,711792,4508
15:54:39,22,8108,MISS,140622255,2,2021021723:53:27.html,4538,228,0.22,711792,4538
15:55:09,22,8108,MISS,131049027,2,2021021723:56:22.html,4568,228,0.22,711792,4568
15:55:39,22,8108,MISS,131140407,2,2021021723:59:18.html,4598,228,0.22,711792,4598
15:56:08,22,8108,MISS,129717277,3,2021021800:02:03.html,4627,228,0.22,711792,4627
15:56:38,22,8108,MISS,136056674,2,2021021800:04:58.html,4657,228,0.22,711792,4657
15:57:10,22,8108,HIT,134553878,2,2021021800:07:58.html,4689,228,0.22,711792,4689
15:57:41,22,8112,MISS,191205929,2,2021021800:10:58.html,4720,228,0.22,711792,4720
15:58:10,22,8108,HIT,117114217,2,2021021800:13:43.html,4749,228,0.22,711792,4749
15:58:41,22,8108,HIT,138266557,2,2021021800:16:43.html,4780,228,0.22,711792,4780
15:59:11,22,8108,HIT,118721824,2,2021021800:19:39.html,4810,228,0.22,712384,4810
15:59:40,22,8108,HIT,115112286,2,2021021803:12:23.html,4839,228,0.22,712384,4839
16:00:11,22,8108,HIT,121538904,2,2021021803:15:24.html,4870,228,0.22,712384,4870
16:00:40,22,8108,MISS,135353985,3,2021021803:18:14.html,4899,228,0.22,712384,4899
16:01:12,22,8112,MISS,126172984,2,2021021803:21:19.html,4931,228,0.22,712384,4931
16:01:42,22,8108,HIT,116332384,2,2021021803:24:09.html,4961,228,0.22,712384,4961
16:02:13,22,8108,MISS,134938564,3,2021021803:27:09.html,4992,228,0.22,712384,4992
16:03:07,22,8108,HIT,126495098,3,2021021803:32:19.html,5046,228,0.22,712384,5046
16:03:37,22,8108,HIT,108392084,3,2021021803:35:15.html,5076,228,0.22,712384,5076
16:04:06,22,8108,HIT,123310741,2,2021021803:38:05.html,5105,229,0.21,712384,5105
16:04:36,22,8108,HIT,177238921,2,2021021803:41:00.html,5135,229,0.21,712384,5135
16:05:05,22,8108,HIT,117264296,2,2021021803:43:50.html,5164,229,0.21,712384,5164
16:05:36,22,8108,HIT,124069088,2,2021021803:46:50.html,5195,229,0.21,712384,5195
16:06:08,22,8108,MISS,125608810,3,2021021803:49:55.html,5227,229,0.21,712384,5227
16:06:40,22,8108,HIT,133342096,2,2021021803:53:00.html,5259,229,0.21,712384,5259
16:07:17,22,8112,MISS,128126362,2,2021021803:56:21.html,5296,229,0.21,712384,5296
16:07:49,23,8108,MISS,123725030,2,2021021803:59:26.html,5328,229,0.21,712384,5328
16:08:23,23,8108,MISS,126187250,2,2021021804:02:41.html,5362,229,0.21,712384,5362
16:08:59,23,8108,MISS,140762637,2,2021021804:06:11.html,5398,229,0.21,712384,5398
16:09:34,23,8108,MISS,134078667,2,2021021804:09:31.html,5433,229,0.21,712384,5433
16:10:07,23,8108,MISS,120956943,2,2021021804:12:41.html,5466,229,0.21,712384,5466
16:10:39,23,8108,MISS,136176784,3,2021021804:15:46.html,5498,229,0.21,712384,5498
16:11:13,23,8108,HIT,136102560,2,2021021804:19:02.html,5532,229,0.21,712384,5532
16:11:48,23,8112,HIT,126358545,3,2021021804:22:22.html,5567,229,0.21,712384,5567
16:12:21,23,8108,MISS,149385024,2,2021021804:25:37.html,5600,229,0.21,712384,5600
16:12:54,23,8108,MISS,149384227,2,2021021804:28:47.html,5633,229,0.21,712384,5633
16:13:26,23,8108,MISS,133209658,3,2021021804:31:52.html,5665,229,0.21,712384,5665
16:14:01,23,8108,HIT,108304803,2,2021021804:35:12.html,5700,229,0.21,712384,5700
16:14:34,23,8108,MISS,130184691,2,2021021821:31:02.html,5733,229,0.21,712384,5733
16:15:06,23,8108,MISS,128434286,3,2021021821:34:07.html,5765,230,0.21,712384,5765
16:15:40,23,8108,MISS,137770142,2,2021021821:37:27.html,5799,230,0.21,712384,5799
16:16:15,23,8108,MISS,135492107,3,2021021821:40:47.html,5834,230,0.21,712384,5834
16:16:50,23,8108,MISS,117292825,2,2021021821:44:07.html,5869,230,0.21,712384,5869
16:17:24,23,8108,MISS,125484977,3,2021021821:47:23.html,5903,230,0.21,712384,5903
16:18:00,23,8108,HIT,134808728,2,2021021821:50:48.html,5939,230,0.21,712384,5939
16:18:36,23,8108,HIT,137379012,2,2021021821:54:18.html,5975,230,0.21,713424,5975
16:19:12,23,8108,MISS,140966714,2,2021021821:57:48.html,6011,230,0.21,713424,6011
16:19:46,23,8112,HIT,146239729,2,2021021822:01:03.html,6045,230,0.21,713424,6045
16:20:22,23,8108,MISS,138389491,2,2021021822:04:34.html,6081,230,0.21,713424,6081
16:20:57,23,8112,HIT,115249375,2,2021021822:07:54.html,6116,230,0.21,713424,6116
16:21:33,24,8108,MISS,140984712,3,2021021822:11:24.html,6152,230,0.21,713424,6152
16:22:08,24,8108,MISS,131691227,2,2021021822:14:49.html,6187,230,0.21,713424,6187
16:22:45,24,8108,MISS,127115921,2,2021021822:18:24.html,6224,230,0.21,713424,6224
16:23:21,24,8108,MISS,134406967,2,2021021822:21:54.html,6260,230,0.21,713424,6260
16:24:08,24,8108,HIT,159403067,2,2021021822:26:10.html,6307,230,0.21,713424,6307
16:24:56,24,8112,HIT,118704591,2,2021021822:30:30.html,6355,230,0.21,713424,6355
16:25:37,24,8108,MISS,180930556,2,2021021822:34:25.html,6396,230,0.21,713424,6396
16:26:22,24,8108,MISS,140160439,3,2021021822:38:30.html,6441,231,0.21,713424,6441
16:27:06,24,8108,HIT,131733712,3,2021021822:42:26.html,6485,231,0.21,713904,6485
16:27:44,24,8108,HIT,151636353,2,2021021822:46:01.html,6523,231,0.21,713904,6523
16:28:25,24,8108,HIT,207381737,2,2021021822:49:51.html,6564,231,0.21,713904,6564
16:29:12,24,8108,MISS,127086155,2,2021021813:53:23.html,6611,231,0.21,713904,6611
16:29:49,24,8108,HIT,112659188,2,2021021813:56:54.html,6648,231,0.21,713904,6648
16:30:27,24,8108,MISS,177601363,2,2021021814:00:34.html,6686,231,0.21,713904,6686
16:31:01,24,8108,HIT,119080449,3,2021021814:03:49.html,6720,231,0.21,713904,6720
16:31:37,24,8108,HIT,105817236,3,2021021814:07:19.html,6756,231,0.21,713904,6756
16:32:13,24,8108,MISS,148609274,2,2021021814:10:54.html,6792,231,0.21,713904,6792
16:32:49,24,8108,HIT,122772444,2,2021021814:14:20.html,6828,231,0.21,713904,6828
16:33:26,24,8108,MISS,128770763,3,2021021814:17:55.html,6865,231,0.21,713904,6865
16:34:03,24,8108,MISS,138615273,2,2021021814:21:30.html,6902,231,0.21,713904,6902
16:34:38,24,8108,MISS,131488877,2,2021021814:24:55.html,6937,231,0.21,713904,6937
16:35:17,25,8108,HIT,112526344,2,2021021814:28:35.html,6976,231,0.21,713904,6976
16:35:56,25,8108,HIT,132265319,2,2021021814:32:20.html,7015,231,0.21,713904,7015
16:36:34,25,8108,MISS,175201984,2,2021021814:36:01.html,7053,231,0.21,713904,7053
16:37:11,25,8108,MISS,136036787,2,2021021814:39:36.html,7090,231,0.21,713904,7090
16:37:49,25,8108,MISS,172887487,2,2021021814:43:16.html,7128,232,0.21,713904,7128
16:38:25,25,8112,MISS,109667524,3,2021021814:46:46.html,7164,232,0.21,713904,7164
16:39:01,25,8108,HIT,134613190,2,2021021814:50:16.html,7200,232,0.21,713904,7200
16:39:37,25,8108,MISS,137710406,2,2021021814:53:52.html,7236,232,0.21,713904,7236
16:40:14,25,8108,MISS,185413029,3,2021021814:57:27.html,7273,232,0.21,713904,7273
16:40:50,25,8108,HIT,124318080,3,2021021815:00:57.html,7309,232,0.21,713904,7309
16:41:28,25,8108,MISS,123740796,2,2021021815:04:42.html,7347,232,0.21,713904,7347
16:42:04,25,8108,HIT,121699117,2,2021021815:08:12.html,7383,232,0.21,713904,7383
16:42:42,25,8108,HIT,106954479,2,2021021815:11:52.html,7421,232,0.21,713904,7421
16:43:19,25,8108,HIT,115480789,3,2021021909:39:39.html,7458,232,0.21,713904,7458
16:43:58,25,8108,HIT,118812696,2,2021021909:43:30.html,7497,232,0.21,713904,7497
16:44:35,25,8108,HIT,108948431,3,2021021909:47:05.html,7534,232,0.21,713904,7534
16:45:13,25,8108,MISS,111732885,3,2021021909:50:51.html,7572,232,0.21,714944,7572
16:45:51,25,8108,MISS,142339734,2,2021021909:54:37.html,7610,232,0.21,714944,7610
16:46:27,25,8108,MISS,122524078,2,2021021909:58:08.html,7646,232,0.21,714944,7646
16:47:06,25,8108,HIT,113912889,2,2021021910:01:53.html,7685,232,0.21,714944,7685
16:47:47,25,8108,MISS,124218880,2,2021021910:05:54.html,7726,232,0.21,714944,7726
16:48:29,25,8108,HIT,130737487,2,2021021910:09:55.html,7768,233,0.21,714944,7768
16:49:09,26,8108,MISS,121129985,3,2021021910:13:51.html,7808,233,0.21,714944,7808
16:49:47,26,8108,HIT,106675970,3,2021021910:17:32.html,7846,233,0.21,714944,7846
16:50:26,26,8108,HIT,113426853,2,2021021910:21:23.html,7885,233,0.21,714944,7885
16:51:04,26,8108,HIT,130977125,2,2021021910:25:10.html,7923,233,0.21,714944,7923
16:51:43,26,8108,MISS,138610471,2,2021021910:29:02.html,7962,233,0.21,714944,7962
16:52:27,26,8108,HIT,125344633,3,2021021910:33:03.html,8006,233,0.21,714944,8006
16:53:10,26,8108,HIT,123214299,2,2021021910:36:59.html,8049,233,0.21,714944,8049
16:53:50,26,8108,MISS,120320858,2,2021021910:40:54.html,8089,233,0.21,714944,8089
16:54:34,26,8108,HIT,351219871,1,2021021910:45:05.html,8133,233,0.21,714944,8133
16:55:22,26,8108,MISS,166239130,2,2021021910:49:38.html,8181,233,0.21,714944,8181
16:56:04,26,8108,MISS,161610075,3,2021021910:53:33.html,8223,233,0.21,714944,8223
16:57:24,26,8108,HIT,263505883,2,2021021910:59:40.html,8303,233,0.21,714944,8303
16:59:23,26,8108,HIT,331696787,1,2021022022:30:01.html,8422,233,0.21,714944,8422
17:01:37,26,8108,HIT,262031790,2,2021022022:38:29.html,8556,234,0.21,714944,8556
17:05:44,26,8108,HIT,228496631,2,2021022022:48:55.html,8803,234,0.21,714944,8803
17:07:15,27,8108,MISS,521479642,1,2021022022:56:12.html,8894,234,0.21,716000,8894
17:09:41,27,8108,HIT,124651883,2,2021022023:05:28.html,9040,234,0.21,716048,9040
17:12:00,27,8108,HIT,287990143,1,2021022023:15:54.html,9179,234,0.21,716048,9179
17:14:08,27,8108,HIT,322864113,2,2021022023:25:29.html,9307,234,0.21,716048,9307
17:16:24,27,8108,MISS,155333593,2,2021022023:35:35.html,9443,234,0.21,716048,9443
17:18:55,27,8108,HIT,441365204,1,2021022023:46:35.html,9594,235,0.21,716048,9594
17:21:33,27,8108,MISS,334714771,1,2021022100:04:29.html,9752,235,0.21,716048,9752
17:24:29,27,8108,MISS,149398446,2,2021022100:14:35.html,9928,235,0.21,716048,9928
17:27:40,28,8108,MISS,129561369,1,2021022100:26:00.html,10119,235,0.21,716048,10119
17:30:41,28,8108,HIT,125131345,2,2021022100:36:36.html,10300,235,0.21,716048,10300
17:33:41,28,8108,HIT,175105024,1,2021022100:47:17.html,10480,235,0.21,716048,10480
17:36:45,28,8108,MISS,458356874,2,2021022100:58:17.html,10664,236,0.2,717088,10664
